 #m, @ , ap, ar, ba, ga, go, ha, ho, no, re, rt, se, wo, yo,a @,ad ,ame,ans,app,arc,as ,ata,ay ,car,ce ,day,eat,ed ,fro,goo,he ,hot,ich,ith,ll ,lov,men,ne ,oli,ook,ot ,ou ,ove,re ,rea,s #,san,ve ,you,author
0.06345979368365291,0.0,0.0,0.02559045809713053,0.038026315274326296,0.04052467609408792,0.012586373167635213,0.0,0.024530676434901432,0.03679601465235214,0.04871700987674059,0.18108782926792352,0.036709723038946256,0.06322838274835918,0.08585736752215499,0.12586373167635212,0.025530338363823873,0.01300778168509098,0.01322416430425407,0.0,0.04014343728387615,0.02413084616356729,0.014334473469291363,0.024937275616695388,0.0,0.012439383444409908,0.0,0.0,0.0,0.0265734217085569,0.013381145761292049,0.12150693810166464,0.0,0.0,0.0,0.03749389083475371,0.0,0.024704091057693296,0.024820400345113226,0.0,0.02571115091852174,0.026076911605108558,0.06293186583817606,0.025113661875177384,0.09743401975348118,0.0371432629442952,0.04052467609408792,0.013476329169430371,0.036882513448702116,0.07411227317307989,0
0.010354168841548208,0.0,0.007337420266290135,0.025373383645688148,0.017499631737698168,0.005764351415324525,0.04170400510953795,0.05313848721723356,0.041256041654742406,0.04248756528622725,0.08651876248189558,0.01281036492668602,0.03655190739220112,0.05396276827550367,0.1157632213595757,0.023695457448601104,0.023711636298264328,0.013387217711194723,0.00863067602628485,0.017507843153113024,0.003358895802385704,0.031800583185989016,0.00035981973161588934,0.05852802189998783,0.005781277286359325,0.030288224770604725,0.03941258465792585,0.04366671286448104,0.08569732909600095,0.015008359635593457,0.01578681027121281,0.15250156886080174,0.009016994313096358,0.002810813143464227,0.04037386721055818,0.061175439391575076,0.03541492691271552,0.01240229637068508,0.04080875189096493,0.010021310018250532,0.0316242931908177,0.03141959787017512,0.08277613135377987,0.04633408722653942,0.08774164251697536,0.08826334214169028,0.04238493687738621,0.0010148365383562707,0.08332325918336461,0.11658158588443975,0
0.0,0.0,0.02724929716535681,0.0,0.0,0.0,0.0,0.04391730918471674,0.012577298083268651,0.06917513945797757,0.056200602632606775,0.0,0.056465111808921525,0.0,0.018865947124902974,0.0,0.0065449209405344395,0.013338625055010985,0.0,0.0066223706929999255,0.0,0.25363211418670595,0.0,0.0,0.019680999447516855,0.012755770022698863,0.0,0.006606802608508958,0.012547802624204784,0.0,0.0,0.0,0.014734193955071856,0.0,0.0,0.0,0.0,0.031665526828558145,0.012725844495767878,0.0,0.013182547575657752,0.0,0.012906498321536274,0.012876204706574159,0.031222557018114883,0.006347995757819996,0.0,0.0069095448501787365,0.006303432179914601,0.01266621073142326,0
0.01592251561831697,0.06034132161054579,0.011251341042002923,0.024880711465992102,0.04253728904401872,0.011438922101739564,0.041843645087901,0.037226707610670734,0.032698022991360105,0.031159292497649045,0.06149921184526884,0.06608906200710896,0.028399756321542617,0.02340006811800019,0.06770414172328681,0.06947624090066581,0.02081866895813369,0.03467729442638233,0.012027885222839818,0.020659931353467217,0.0067148501439276715,0.04086856149668922,0.0044957772560868,0.044580701878095666,0.05377444091037002,0.036283138322940736,0.03202872147405183,0.04324344852289036,0.10131804957955744,0.020002384074671867,0.02476100990573329,0.1158504436895578,0.014871526098672146,0.013169917486959335,0.039635542824139135,0.04076576869017405,0.039477294460233764,0.03292917500782139,0.036198016685353065,0.009067041533042584,0.037900279807430715,0.019628650277983918,0.039080385506624515,0.045683679605019886,0.09855153202533763,0.06445994444057172,0.018641206388020037,0.00676261453819098,0.05860921214560785,0.0755434014885314,0
0.006362795323962802,0.003325929820680791,0.021315070040317814,0.06414567305803892,0.03812707967837994,0.010835216214409318,0.08329018692637898,0.06134499776361167,0.05657006236278338,0.04673179064751671,0.07082684952779551,0.0297110759933998,0.029445598926533607,0.048180906114328285,0.08116574165095007,0.020191560467000963,0.03839698527156698,0.018259150675947536,0.002651841297117186,0.025900905681651758,0.008049962352885427,0.04355062114080803,0.0,0.05250704739165011,0.002565826922321557,0.03242809977287979,0.04095678428967145,0.03100802038783422,0.05643739794252276,0.01598630253023836,0.032199849411541706,0.1535044322094361,0.005762724341735724,0.0,0.05375577938019377,0.052630542144166376,0.016642305554820724,0.024769553435395608,0.04479510766701642,0.008281782437838598,0.028357210050028107,0.0313752141177447,0.07319440669287848,0.025180209558122762,0.0952499010891043,0.06206947897246885,0.032505648643227955,0.04594093447782187,0.06902979428479472,0.0842164816803451,0
0.01156710198927284,0.15065364197094858,0.006054571352672359,0.03770461039607211,0.036966546660776485,0.016414699913925763,0.03364789767285262,0.05538865001973163,0.06595192153699647,0.02682790028623585,0.1180282519172608,0.02350547837546996,0.027880192962952164,0.02842814013754728,0.0681875798941828,0.010323786785988873,0.01861411835954755,0.017387237024570994,0.006829545716974171,0.013733409195308336,0.003252055488356923,0.02492448116518613,0.0017418726299718045,0.05454515250979648,0.011272512386454549,0.03854550017829402,0.03994279564652912,0.026619327114559558,0.07509065304688449,0.017356437877660762,0.009756166465070768,0.17570442070189465,0.01222225237025357,0.004677417135585226,0.033738089526679935,0.04973764407456712,0.013446448255517187,0.03114523662810824,0.03920909195188079,0.00710962754303833,0.01796486724499852,0.024161876092649314,0.041677509617510634,0.022124970446614392,0.11395831219597595,0.08688512626888692,0.02215984488379978,0.010234963017219337,0.04481827730784252,0.06716864284857077,0
0.0007914914546538946,0.01075683993327092,0.01325729882330521,0.04340747694125247,0.017706331345606008,0.010782658383788592,0.036419683158875615,0.03723893517430555,0.040386017563967286,0.04772892984832497,0.0795975123080137,0.0073917394981369315,0.040291306909904366,0.023342714548316924,0.1670512544691374,0.07535106860457022,0.028021205647321613,0.011681088393282376,0.01187540165609728,0.018687070372699847,0.003337881171293209,0.017456136091144717,0.001430274206621593,0.062205183494152126,0.01021352398617705,0.0254442865418859,0.040758117305195074,0.032786212075271215,0.07875119077844943,0.023200272940784118,0.012016372216655552,0.12063177532495994,0.004301078541532367,0.004189841313741664,0.04139496288808876,0.04988119034086391,0.031052961697758636,0.016638348392525718,0.030337684636563993,0.015109619100024552,0.0295023709584534,0.029271584969039394,0.10674734718980784,0.04886323493996677,0.0978259502411466,0.07165134599147313,0.008760909936828232,0.016808121739063885,0.07360173748141231,0.17439454055869552,0
0.0039185281626406285,0.0009103441005783927,0.01713788169037485,0.03546592055535545,0.01287082876435502,0.007043583979920572,0.03488701211593095,0.048021717564572436,0.022215969086770426,0.03971945988240772,0.06584588783918552,0.02123421615913542,0.04902916618480823,0.026722346614729654,0.12656370267614664,0.004835823461614191,0.022070334884908737,0.005711695159157765,0.0039921120284000826,0.022685973988088703,0.0088134580498483,0.022184985873315945,0.0,0.04379966388449295,0.004213772739250153,0.04062446129731708,0.03152904983558391,0.055874337560115464,0.07757354375815549,0.01713788169037485,0.01983028061215868,0.16239469457107347,0.006309287796920252,0.004225452676900687,0.02522323986846713,0.06791195684620592,0.009110369429715107,0.017627228160235524,0.045297290601944463,0.000755605418739401,0.02716589673987006,0.006440809626875936,0.08186358288589737,0.019987102473446254,0.09291957776291156,0.07237360403088759,0.009638588604101836,0.0011095187953215034,0.04116241850446368,0.12813638931863516,0
0.001439848756707857,0.0007526308286500558,0.0054263550807218935,0.01887033634868966,0.017255695170664803,0.003984371911408599,0.03855250411583224,0.05497221841680724,0.027272429263816008,0.042856674557425166,0.06825520987923485,0.0007470416111058483,0.035259958277447066,0.032421920209591615,0.06845936325406876,0.003141315150178923,0.015350434206741313,0.010920013702948948,0.004800720689865214,0.013187618982727387,0.0018216409133412664,0.03586179890243728,0.00032523701393844293,0.10920047669827918,0.01045126320850504,0.02145016648763132,0.039969055104345314,0.0692915167211346,0.07079755402164567,0.025021526205550957,0.013358700031169287,0.18388450324574412,0.011410503833933234,0.007939570092274088,0.031280130081661535,0.06436997388914173,0.013181063682915882,0.011490553797462052,0.03238134224755188,0.0024987998805154478,0.019542699068351682,0.028695653087331238,0.0534023575530417,0.019658363337306715,0.0980995931462687,0.039890121797204435,0.0021454310292200146,0.002751898045349253,0.0440731977000559,0.06333817459088839,0
0.01639435721078019,0.0,0.0,0.013222202181219271,0.013098414178585495,0.013958990980432042,0.013006376839295949,0.037934715994156966,0.025349258089342862,0.050698516178685725,0.012585670639615252,0.03402375969484124,0.0,0.02613531831644904,0.07604777426802857,0.0,0.0,0.013441847638414849,0.013665450883672652,0.0,0.0,0.049872171192490336,0.0,0.051538850739011696,0.026444404362438542,0.05141792844424066,0.0,0.01331586031909584,0.05057962132554262,0.01373008459417687,0.013827670767019821,0.10044927189052566,0.0,0.0,0.013191139225415805,0.10332013665322996,0.04288050898779428,0.02552845950848362,0.06412162500887209,0.0,0.013284562334374769,0.013473545342402074,0.03901913051788785,0.05190339517393907,0.13844237703576776,0.012794241000704087,0.041876972941296116,0.0,0.050817696493935034,0.07658537852545087,0
0.0270014788086745,0.0,0.011306713140518796,0.030850671799097836,0.01797755513900011,0.009579347797911149,0.016066110617604306,0.069420459522214,0.027833457016740577,0.09654730402681888,0.07773216907028307,0.016344146906923745,0.0590073905938819,0.030490084658173343,0.02261468382610172,0.08211567648997756,0.012673374095254365,0.03505294245626772,0.02813371833540384,0.0036638129432134963,0.01708061290793566,0.03764721686227123,0.03456195545507413,0.022989525178912503,0.058071852798301814,0.019407034589267617,0.016294338122469897,0.003655199932540544,0.022561649344719548,0.013191165330605265,0.005693537635978553,0.046529938744407695,0.004075831225928848,0.003970419487422539,0.012673374095254365,0.03899685433596434,0.0,0.06131610619407439,0.017601368127202897,0.007809997601776592,0.003646608644490079,0.033286359845937946,0.01785123401956034,0.0071237337277539605,0.0760047875353879,0.029852132392282408,0.08621413018120032,0.022936148724406014,0.017436804339457594,0.024526442477629758,0
0.0271724562519978,0.028406911726143094,0.004551323582557774,0.026297807644791657,0.05644514221092683,0.023136013621101955,0.017245699901201453,0.02514961452969677,0.021007277003832314,0.05461892020996401,0.025031801890869544,0.0,0.04610762663777742,0.034653913390091495,0.01680582160306585,0.15521129911081308,0.004372671022209178,0.013367331657041487,0.004529898446475889,0.004424415312378625,0.013751015943588591,0.05786165085632651,0.019640926293907082,0.034168760604122383,0.026297807644791657,0.038349666715530056,0.021863355111045892,0.02648408551745541,0.09221525327555484,0.013653970747673324,0.004583671981196197,0.10821679173411712,0.09351739211506316,0.009589345880366432,0.008745342044418356,0.012843421628544844,0.018952354391271097,0.012693470203010614,0.02975754205112548,0.01886268404774678,0.008807278851295878,0.008932569094810062,0.017245699901201453,0.0344104429728208,0.033375735854492716,0.025446630159348883,0.0508992299664243,0.009232553553370836,0.02947932425586472,0.016924626937347486,0
0.0019988714332603986,0.0020896809559629898,0.028458539106952112,0.011284759334887243,0.023955235559987118,0.011913586830171392,0.060260176208271315,0.07091920878862926,0.027816227545800244,0.06026849301590054,0.07519048915056177,0.0,0.041626492115064986,0.019119191015637686,0.05563245509160049,0.0015857941107439814,0.04824963436658503,0.02622221771476216,0.011663059020834584,0.042311186310167614,0.001685929843382404,0.04560474239535485,0.0018060424004168476,0.051841689475615065,0.011284759334887243,0.03604731221044568,0.028949780619951012,0.01785880452939435,0.1187125886244446,0.01506628540956288,0.010115579060294424,0.1546210605173718,0.009051796009427331,0.00881769270605987,0.027341459474398186,0.07085948090374476,0.017427261375641087,0.010893893384599812,0.057853109639541725,0.005203442037221822,0.02591538716610421,0.0542108598667462,0.05074541154380741,0.03164143996880595,0.07825948870772757,0.054597535488668025,0.0017019409757387705,0.003395844560891125,0.07435097858599599,0.05602573740651332,0
0.0,0.0,0.02019379415118834,0.03403192803894371,0.00481618809074096,0.0,0.03347642658732112,0.03254605415943579,0.023301827468284457,0.0512640204302258,0.10643609166022924,0.0,0.05579323570188992,0.019219518806970416,0.04194328944291202,0.0,0.004850282391025619,0.004942465983365263,0.0050246832099836046,0.019630714106978232,0.04067464189958884,0.05042845818013092,0.027232793886995843,0.028425669980590294,0.0,0.033085472766621146,0.02425141195512809,0.02448070698193677,0.12553478032925233,0.025242242688985426,0.02033732094979442,0.1200369286176238,0.010919154277882771,0.0,0.029101694346153718,0.06173380670057736,0.0,0.018773243994793118,0.08487733622240169,0.0052307470548083575,0.029307800180936563,0.029724725940133374,0.028694079931989525,0.004771121723163098,0.06478718622796563,0.0564521508917334,0.015397847068074016,0.0,0.04204188827449875,0.042239798988284526,0
0.03377643301253837,0.0,0.0,0.0,0.026985974709795992,0.0,0.0,0.0,0.15667723475170445,0.02611287245861741,0.02592959612941149,0.035048682464105536,0.03907745138015492,0.0,0.02611287245861741,0.08038906504235012,0.02717701125319819,0.0,0.0,0.0,0.0,0.10274901466495692,0.0,0.026545696747182795,0.05448201725878317,0.0,0.0,0.02743396757126379,0.026051634253436616,0.02828737208719332,0.0,0.0776063844608443,0.0,0.0,0.0,0.053216262608628016,0.0294481534255663,0.0,0.0,0.029308823715952836,0.054738971954673685,0.0,0.0267963550141167,0.02673345968488312,0.05185919225882299,0.0,0.05751795178199031,0.02869106897606795,0.026174257694443925,0.026297472094075503,0
0.024646125966034074,0.18894926785103427,0.015348321020660919,0.025483757355714863,0.039382473085120974,0.02206111947498404,0.035094902170574774,0.05605354525058361,0.04934535690627312,0.032245480750633916,0.04899902059679703,0.0032787777123240557,0.02047172956977836,0.024178463512050427,0.06644523306191231,0.015542028104111684,0.014745855210956334,0.022798239314661062,0.010008459353981772,0.028297217904159355,0.0074621973330698315,0.029797486873704638,0.007422846672379162,0.0541365904106017,0.019367655590343296,0.031216542311788963,0.046779954462344224,0.018991559048987604,0.08627371747263739,0.007938786734824614,0.01492439466613966,0.12535631973593572,0.026900590118097763,0.02397466825537056,0.05898342084382534,0.05974009298171425,0.023691731159642824,0.010824477870619546,0.043501762302957166,0.006580363851751651,0.04096631510741065,0.016100273193758355,0.057154554963507485,0.03651306577407011,0.06743429567281968,0.03008389230987746,0.07048796710299778,0.013956944473125132,0.07296774339580894,0.07134314960181065,0
0.30398657437374416,0.0003721274064645497,0.006856511174635672,0.014067017016734526,0.016494868270851587,0.0003030792233858261,0.029933971250971587,0.023885645036281742,0.01458522946581262,0.012108492386712362,0.02705289182939969,0.0,0.024160192680376932,0.00907924876735819,0.09466639502338756,0.010448650342320271,0.0011456301498060256,0.001751105684715593,0.006527528632307658,0.008983699556448108,0.0003002279837545641,0.00920405786819238,0.0,0.04615947089016504,0.0031579017792669343,0.037120033910347024,0.027781531132796126,0.0193707382476404,0.06369505343008462,0.022060079431436518,0.02161641483032861,0.0954172706226156,0.011928288903550544,0.007537162321382924,0.05413102457833471,0.03729484143209557,0.012413687475097988,0.02882239669267765,0.020326355402239787,0.007412972337138967,0.032881698388532415,0.017844889471277194,0.0350170984445328,0.024229048899940004,0.08990304456436869,0.020278672729070458,0.09425763847299193,0.0018141814791322762,0.03392831052644064,0.09533561982962607,0
0.001243847107428179,0.0065017778764356006,0.01145878326695201,0.023073009065637043,0.019875649137639444,0.009531673183251408,0.03848518219199276,0.026862487141279257,0.029810520451620325,0.03942681737149785,0.09262339672299158,0.005162795288177785,0.03357810892659907,0.03668361521747835,0.05962104090324065,0.10460075159874956,0.019015533394021074,0.03059516714544663,0.01244164537943419,0.015189911809937529,0.00944200328101028,0.01513529443854053,0.0101146903219695,0.05474385449990951,0.02106666045123382,0.04486266027664245,0.030024526411612226,0.0484934491873114,0.054684348823318484,0.014583905976120741,0.016785783610684946,0.15242261063110152,0.003379622149582055,0.0043896216171275095,0.020016350941074814,0.04017458957050979,0.00216890874438367,0.059074091976187675,0.02724364132649469,0.004317293728165717,0.016126489592110122,0.016355901177928952,0.030590785844917326,0.02362760081024249,0.05633794233666499,0.08736342334300466,0.004236299192556182,0.0200749072494268,0.046266732371975296,0.059074091976187675,0
0.0,0.0,0.009830858789501849,0.02624999305169237,0.025577938181100414,0.00954045056332958,0.033440979393088606,0.04938469687434738,0.036300574113091566,0.030937989300930318,0.055707136455639385,0.0,0.07325396703028196,0.028494967442576725,0.1270520093958205,0.04233035366213747,0.020607205669070417,0.012686812762443827,0.00845031951950207,0.024760636591531108,0.002250166211250701,0.04057829998625232,0.0,0.06793370755451934,0.004733605304403542,0.02635667963458593,0.05280596452699295,0.04333759382704935,0.15556179515419427,0.012958859313434254,0.009000664845002804,0.14425373795859647,0.017880167140414387,0.00611974609646374,0.045078262401091536,0.058846221843589175,0.030702813649069356,0.01786317416072693,0.046329014117991986,0.011574828672257214,0.0402092306560332,0.0184173330912186,0.07323151183549784,0.035896347921417625,0.07495886743663241,0.07869948590144256,0.0018172286787294441,0.0031726410821298024,0.05085757629697143,0.16243025806614486,0
0.024825535564795533,0.00887878430279133,0.006018476019071057,0.023710294248380427,0.02975186610113714,0.01613142230451113,0.0590856231766299,0.12496485778851382,0.03990092694349045,0.045961827238704185,0.06218973177082088,0.0013558228177194642,0.03577622944751807,0.03384790482555674,0.12273323097807826,0.022804977366418552,0.022603276407413737,0.029996296077212745,0.010346612940045768,0.019679485798300544,0.004959206313173093,0.06608008022213227,0.0005902800568390352,0.0795842399616233,0.008957222271610384,0.029710038459080268,0.05361707426874887,0.02228636081506224,0.09271586223018767,0.010942683671038286,0.03802058173432705,0.1050743560365459,0.037868220408251885,0.007493047334522252,0.044680895223957386,0.0643317897830592,0.0381622626251845,0.016276657589056498,0.04037218392679548,0.007936475328769323,0.02488088048474437,0.04026834565311798,0.10158580826859176,0.046019979296335736,0.10732744031415864,0.05608256243199759,0.06730696892571886,0.012208734700538357,0.08201449867003043,0.13326513401040008,0
0.0611342055498511,0.006184989365453452,0.00619345043299594,0.020676419336248444,0.02008894312283482,0.0041978046160332134,0.0340285763240686,0.0528565212491982,0.02629980584235802,0.04116491349238647,0.04125447401978676,0.04348499520728985,0.02243550182519924,0.03772569293264773,0.09567030820915744,0.0254236489777524,0.022611290722246626,0.009297260477523071,0.006986201072564718,0.03652590395736125,0.002910819426655345,0.0419937347952548,0.002672741264225328,0.07284517351222597,0.006759598629158145,0.050640043960053865,0.06307360043574058,0.08329151468326675,0.07605254855999741,0.02477380173198376,0.022454892719912658,0.1008175783938792,0.011609561811472952,0.010874334560337278,0.03649541660432788,0.04272242186936315,0.03653640366897504,0.018808704656527484,0.05052124046982032,0.008556126334377143,0.029962407652204114,0.032414555414186634,0.07118621713770673,0.05189859624619953,0.0760747640181389,0.09195611658176313,0.10284621309281372,0.02512735548925649,0.054633524110188285,0.10978141901565024,0
0.00210772086240548,0.0,0.0052955755513323,0.02096539087528307,0.009542564108137943,0.001196413950211283,0.015049343082154444,0.046060850619366184,0.041823794171522106,0.016294984742151467,0.11110689952820807,0.0065613357575677895,0.031971649253442404,0.03472057699572256,0.2112916354898974,0.007803363079635637,0.02939565175415242,0.007488585052417332,0.0023425097266804073,0.01372777252282602,0.001185158599771459,0.02137251948427506,0.0019043912391795929,0.014908568627812447,0.006232954044003074,0.02974717922185516,0.013001922891259723,0.03994521074988413,0.08345142347508695,0.0105911511026646,0.008888689498285942,0.11837961764351905,0.0,0.006198576044992973,0.01469782587707621,0.02988726612725352,0.0067379658910377855,0.033367363599136564,0.036821948335313034,0.0036578651852163576,0.013663310525734357,0.006928840757495141,0.11482091388606724,0.04837850846341376,0.057710865288923614,0.07237455463982458,0.03110676270549336,0.002387177853589003,0.07839979405296328,0.2133323246502173,0
0.003176536170120316,0.002372033906653284,0.006460758471563007,0.02891294008791063,0.02284129062646074,0.006568471491395399,0.05472191562220567,0.06300129240955031,0.03683714196807505,0.05683444760788721,0.058177386124459884,0.016480930286653442,0.023100473883501782,0.034000634621450816,0.08174337217677606,0.02556089479721449,0.02336811328693621,0.017115049967796645,0.004539066891462786,0.015147348392159175,0.002296474631496359,0.04382918314101256,0.0,0.06633596544994834,0.010613610918346941,0.039494710459870165,0.033956789620079184,0.02174616173782208,0.09695198887469686,0.019002230798714728,0.021051017455383292,0.12581335625540974,0.01315181331685018,0.0048043772846848975,0.02957526837877864,0.056124955365627935,0.031651189443188434,0.014132401768932622,0.04472665628983021,0.007087823186620723,0.022798187008950192,0.0410238055226612,0.0716425079527561,0.03950843552068938,0.09196904153806834,0.042851030327427216,0.012750562306826365,0.00770936675014666,0.08545207808721719,0.08338117043670247,0
0.0,0.008037633259325768,0.006100013364132332,0.056132877916294725,0.022954198660566503,0.006890791203504841,0.06773667218317526,0.07209624244608671,0.045674434770631364,0.06444475042979493,0.061817936921061585,0.001679567128770493,0.02996207478278928,0.04999361769822358,0.14265439900964313,0.0070625914124637715,0.02962843858204839,0.015593438605225041,0.00742047514469036,0.018778085423722862,0.002047789676630168,0.04554545741981614,0.004387365224771237,0.05883442799040845,0.026434669251278332,0.036804222010595536,0.032233136479371316,0.0279365791159864,0.09924937271798948,0.015250033410330837,0.018771405369109876,0.11807741861619568,0.013193555707546524,0.00428411186053627,0.03679135779968646,0.06502947093282836,0.02293174490631444,0.011026755007460674,0.03386907701981543,0.00807591804465918,0.033117206271746226,0.04855341846311531,0.11011222065795792,0.038432805716184924,0.10996758628168747,0.04610546975116973,0.0010336186805257259,0.002062356112423429,0.07557133507192036,0.14334781509698874,0
0.009343744637091998,0.004884117332565038,0.0039126390453814676,0.018839543254565067,0.022395797955730344,0.00795574022425613,0.029651242138424943,0.02882717873171145,0.03611867657897741,0.04695427955267063,0.06814382929420089,0.0,0.03243057607317538,0.09682058844511084,0.09029669144744353,0.2223843160381871,0.007518113385596242,0.003830500646327854,0.003894220485930353,0.019017698687188986,0.0,0.07816593672164604,0.0,0.02570214386893655,0.033911177858217116,0.04029432091113603,0.007518113385596242,0.0037945982524708243,0.03243057607317538,0.011737917136144405,0.01576179204974961,0.1252337605825765,0.01269381347071148,0.02060919666038344,0.022554340156788727,0.02944296505026828,0.012219586310679476,0.04364881225146782,0.036545262622697264,0.0,0.011357037955685257,0.01535813395024764,0.05188967374224365,0.02958164593269104,0.060970794631653426,0.04739739257803844,0.035800831009152566,0.007936954792652471,0.057925732979924226,0.08729762450293564,0
0.005013243011237738,0.0023293318361507875,0.005131540398357921,0.028302591116050695,0.014241330042436759,0.02845687007908062,0.01944423509682397,0.030503929255366158,0.02368534968987616,0.02024020791680327,0.05473538611328989,0.06531495083065025,0.028355765223298118,0.0719274505189087,0.07363990539943316,0.027840609343179768,0.02465056328359904,0.011874468245997522,0.004643076290565022,0.014058368867573437,0.0070472900058641125,0.018215814458927344,0.0020131647602590575,0.02889352496389695,0.016172909209171832,0.03930781901225034,0.014790337970159422,0.03619437418486601,0.059718960091491476,0.034054768098193466,0.010805844675658304,0.17064699755961285,0.0030269649382030123,0.004423019469720729,0.019272258567177427,0.03334958479382725,0.01456940398845293,0.26888597886099536,0.029193836566114288,0.003866792252115373,0.017151918391515794,0.010529107949813795,0.055681218686359536,0.02336649108016904,0.08039259835389452,0.05477305016519533,0.032725400590942706,0.01561432208007285,0.0470504017169483,0.0771962971568664,0
0.03742186552923653,0.003129756458843389,0.026325918920590424,0.03259557071482231,0.0119594098807353,0.014019668458976169,0.019000601393563882,0.054263083865477145,0.02661669481962397,0.008100733205972512,0.041368511508593726,0.004659771201992059,0.03001787618090225,0.046532184026580437,0.08447907486228479,0.04868904107100743,0.00843085025773253,0.00981838340247428,0.016220280098266874,0.038997107560351324,0.006312626099005749,0.03301317650983465,0.0013524726948197724,0.045880736137749005,0.01690140703731527,0.06220445443670902,0.03372340103093012,0.04133702138427902,0.061190286061069965,0.007521691120168694,0.01388777741781265,0.0951537547462347,0.0054228214969940635,0.0039619297797786725,0.01927051487481721,0.029479901305288162,0.014355634544162369,0.033797427287650963,0.04098204177018208,0.012988829927794196,0.037601050327023655,0.007381152363920419,0.06531456729037582,0.01895600394440877,0.11376340664863276,0.06541744617808204,0.0662747963515237,0.0,0.06611817704979253,0.09090342511850946,0
0.0,0.003097826111365947,0.015820526086520195,0.02180741487345226,0.01272520262971773,0.010722856048101656,0.02203916459185576,0.062280143980922686,0.03436323447892351,0.02749058758313881,0.12397678891057615,0.0007687052274059177,0.05228103829591217,0.023914447362474625,0.03207235218032861,0.004113977390479743,0.016689674364676853,0.0200438173243936,0.012658590601319115,0.015379389445157496,0.011871624713966458,0.06619781863302783,0.003012017672633413,0.032021742134171395,0.017027707503928475,0.04065932382602752,0.02443845174827682,0.02015679902149722,0.1245602879618454,0.01954300281276024,0.006873045887033212,0.1877985901527013,0.007044839656116776,0.001960754723984557,0.030697079635030638,0.06069261528423979,0.0035522939341235244,0.0282616960013266,0.031871663598488864,0.0073923814186287184,0.016807875017404147,0.015220517704816604,0.022626875647638583,0.015244621703368957,0.0747841639529393,0.03237502271729949,0.054560414597693715,0.005663401827420744,0.03846248272425724,0.032875850450522784,0
0.002004633021897564,0.005239260739647781,0.01678856976035362,0.03597280434476535,0.02722752258036111,0.009387656772135784,0.038963943399300906,0.054502345210656916,0.08833861779423481,0.05966731201891299,0.06925152837123294,0.03640246910532748,0.04213301863802557,0.051930397376802793,0.03990735803862362,0.015506059107885052,0.019758723297887384,0.023010576033434985,0.01086119994606166,0.015912429357951466,0.0046496708573294,0.04611732940814494,0.0027168722619523578,0.04450754887578559,0.012934042011601024,0.04479607167000956,0.017742527043000913,0.021980799555630932,0.1093912318767086,0.018467426736388983,0.019866775481316528,0.12589577193549822,0.02133303467256799,0.007074487205685195,0.03145266157622889,0.043033035135590605,0.005680185574920448,0.022240777416910145,0.05488365763934724,0.012611231321649144,0.021116945051839576,0.03789223402098503,0.02783138814235779,0.026576089278116943,0.08040871905326491,0.039110648972657404,0.0055472517289893285,0.003405632813957354,0.041942975284526,0.0355072060515583,0
0.008500232343363464,0.0009873779192277109,0.003954914610219807,0.0304689633786888,0.024524263497924498,0.002412510294183524,0.07567834055103764,0.06920430019505573,0.03833438097650493,0.04344563177337226,0.07359296461121052,0.0014700681199969234,0.04006564748134804,0.05081541362098197,0.09419305039941214,0.02098013401414905,0.030017415277566156,0.0325238652166004,0.008266223785234316,0.026527991837559464,0.008364350504182496,0.05674391149607722,0.000426679101963398,0.0645784898751643,0.0190431021116805,0.034064836569943725,0.03761676091745632,0.03221902657367293,0.09324368868386453,0.009491795064527535,0.04261835733083463,0.16311625659299955,0.00342159160078802,0.003333100223421075,0.032677186251527705,0.06845051280689549,0.03170248460627089,0.018383513370581573,0.04358935282739475,0.004917270989978892,0.018750257188910425,0.031824357080767175,0.07530369530078497,0.04335684416273748,0.08954414905896059,0.06080823101774618,0.05227105637397636,0.0024068137724461342,0.08233820595237637,0.0981679613989056,0
0.025877360815828438,0.0,0.014447993640223719,0.03478388856850683,0.0206749423265915,0.0,0.006843222580587703,0.02328562824744025,0.026674702340475438,0.006668675585118858,0.09270618959286102,0.0,0.013306073284251577,0.027501863534142044,0.08002410702142629,0.06843222580587703,0.01388086827352421,0.00707234277620694,0.0,0.014045128441302904,0.029101364661036445,0.013119963086732295,0.0,0.033896048791347694,0.0208703331411041,0.020289912401676036,0.01388086827352421,0.035030276740974794,0.0532242931370063,0.0361199841005593,0.0,0.07266977647849057,0.007812294726901939,0.0,0.0,0.013590308448518386,0.0,0.006715818429474728,0.06747437162345718,0.0,0.03494794056141592,0.01417804064374459,0.02052966774176311,0.013654320886288164,0.03973122411122616,0.07404769521844982,0.0,0.0,0.04010611245978322,0.10745309487159564,0
